count,hate_speech,offensive_language,neither,class,tweet,label,clean_tweet
3,0,0,3,2,RT @Ilovebamf: I held you like a baby bird.. 😢 and now you come at me like this.. These friends ain't loyal 😢😭 http://t.co/WinZvfxdL8,0,i held you like a baby bird and now you come at me like this these friends ain t loyal
3,1,2,0,1,RT @Ilovebamf: Like no bitch you didn't make the cut.👋💁,0,like no bitch you didn t make the cut
3,1,2,0,1,RT @ImChiefy: I'll send dick pics to your bitch quick .,0,i ll send dick pics to your bitch quick
3,0,3,0,1,RT @ImDatNigga_Jack: Welcome to Dallas Nawfside Texas don't come with no hoe shit nigga this Texas you will get MURDERED,0,welcome to dallas nawfside texas don t come with no hoe shit nigga this texas you will get murdered
3,0,2,1,1,RT @ImDikeTurner: “@__BJ_: What yall up to” • beatin my meat on FaceTime wit a bad bitch http://t.co/Dwdg7DNWxw,0,what yall up to beatin my meat on facetime wit a bad bitch
3,0,3,0,1,RT @ImEfficient: Talking about you hate men and done with penis but go get you a manly looking chick that uses a strap on bitch stfu,0,talking about you hate men and done with penis but go get you a manly looking chick that uses a strap on bitch stfu
3,0,3,0,1,"RT @ImFinaTweetThat: ""@217Emmanuel: Lil bitch, you ain't know/you can never score from the sideline, hoe!""",0,lil bitch you ain t know you can never score from the sideline hoe
3,0,3,0,1,"RT @ImHim_Cutthroat: ""@TRESHON_SCROOGE: Mrs Harden be blowin me i be wanna snap on her ahh""I had that bitch freshmen year damn nea caught a…",0,mrs harden be blowin me i be wanna snap on her ahh i had that bitch freshmen year damn nea caught a
3,0,0,3,2,RT @ImHis_Treasure: For the last few weeks my name been cripple 😫♿️,0,for the last few weeks my name been cripple
3,0,3,0,1,RT @ImJustCeej: RT @BarackOMamba: RT @IntenseDesire: Bow wow look like the stress of saving a hoe is wearing him down http://t.co/mTzjAAc0W2,0,bow wow look like the stress of saving a hoe is wearing him down
3,0,3,0,1,"RT @ImKnownAsDevin: Just cause somebody put ""bad"" in front of it yall okay with being called a bitch",0,just cause somebody put bad in front of it yall okay with being called a bitch
3,0,3,0,1,"RT @ImLeslieChow: My entire school: ""You don't talk much."" Me: ""Beause you're all cunts.""",0,my entire school you don t talk much me beause you re all cunts
3,0,2,1,1,RT @ImLeslieChow: When you eat food that's too hot and start breathing like a retarded dragon.,0,when you eat food that s too hot and start breathing like a retarded dragon
3,0,3,0,1,"RT @ImNeverChillin: Any bitch that tell you ""I normally don't do this"" get ready for the best head/pussy you've ever got",0,any bitch that tell you i normally don t do this get ready for the best head pussy you ve ever got
3,0,3,0,1,"RT @ImNeverChillin: BITCH FOR WHO, GAP? RT ""@porkhub: I'm a model Yall bitches can't tell me nothin"" http://t.co/LDOTnl5pNa",0,bitch for who gap i m a model yall bitches can t tell me nothin
3,0,3,0,1,RT @ImNeverChillin: Bitches hate kim k & bring up she sucked dick too get famous . Yall bitches suck dick & barley get a text back soooooo …,0,bitches hate kim k bring up she sucked dick too get famous yall bitches suck dick barley get a text back soooooo
3,0,3,0,1,RT @ImNeverChillin: I don't have no girlfriend/side bitches/ main chick/ hoes. I just got a ex I want back .,0,i don t have no girlfriend side bitches main chick hoes i just got a ex i want back
3,1,2,0,1,"RT @ImNeverChillin: Niggas drop outta high school & get a job at McDonalds talkin bout ""on my grind"" lmao okay, GRIND me up a Oreo Mcflurr…",0,niggas drop outta high school get a job at mcdonalds talkin bout on my grind lmao okay grind me up a oreo mcflurr
6,0,1,5,2,"RT @ImNeverChillin: When yo phone go off in class & the teacher say ""turn that trash off"" but it's one of the songs on yo mixtape http://t.…",0,when yo phone go off in class the teacher say turn that trash off but it s one of the songs on yo mixtape
3,0,3,0,1,RT @ImNeverChillin: You bitches are so inconsiderate smh http://t.co/EInVs4YqpF,0,you bitches are so inconsiderate smh
3,0,3,0,1,"RT @ImNeverChillin: You get drunk with a bitch and u try and grab her ass she get all offended, Well excuse me bitch I thought u were a hoe",0,you get drunk with a bitch and u try and grab her ass she get all offended well excuse me bitch i thought u were a hoe
3,0,3,0,1,"RT @ImNeverChillin: i text my ex while she was with her bf so they can fight I was like ""you looked cute today"" & I aint seen the bitch in …",0,i text my ex while she was with her bf so they can fight i was like you looked cute today i aint seen the bitch in
3,1,2,0,1,RT @ImNeverChillin: pregnant bitches get on the bus and think you suppose to give them your seat like bitch you should of fucked a nigga wi…,0,pregnant bitches get on the bus and think you suppose to give them your seat like bitch you should of fucked a nigga wi
3,0,3,0,1,"RT @ImNotTwitFamous: Big Sean is 5'7 and 159 pounds, yet he calls everyone lil' bitch. You the lil' bitch Sean, you the lil' bitch",0,big sean is and pounds yet he calls everyone lil bitch you the lil bitch sean you the lil bitch
3,1,2,0,1,RT @ImNotTwitFamous: Bob Marley wrote about peace but all you hoes remember him for is smoking a blunt,0,bob marley wrote about peace but all you hoes remember him for is smoking a blunt
3,0,3,0,1,"RT @ImNotTwitFamous: How to deal with cyber bulling:

1:log out

2:go outside 

3:that's it,stop being a pussy",0,how to deal with cyber bulling log out go outside that s it stop being a pussy
3,0,3,0,1,RT @ImNotaPlayerTho: Still trying to hit this hoe...... 💅💅💅💅 http://t.co/jbHjMpY1gX,0,still trying to hit this hoe
3,1,2,0,1,"RT @ImSledgren: Looking thru my yearbook, I don't think I've done that since my graduation.This book got some hoe ass niggas in it I forgot…",0,looking thru my yearbook i don t think i ve done that since my graduation this book got some hoe ass niggas in it i forgot
3,1,2,0,1,"RT @ImToBlame: RT @latry: Hispanic women just have the great pussy and wife skills, white girls own the dick sucking and black chicks....ca…",0,hispanic women just have the great pussy and wife skills white girls own the dick sucking and black chicks ca
6,2,3,1,1,RT @ImTooMuch: Trent Richardson so trash,0,trent richardson so trash
3,0,3,0,1,RT @Im_Amy_Bitches: I call myself Fat Amy so twig bitches like you don't call me it behind my back.,0,i call myself fat amy so twig bitches like you don t call me it behind my back
3,0,3,0,1,"RT @Im_Amy_Bitches: I'm not always a bitch, sometimes I sleep",0,i m not always a bitch sometimes i sleep
3,1,2,0,1,RT @Im_Flashy_Bitch: Bitches be like go talk to ya other bitch bitch you is my other bitch,0,bitches be like go talk to ya other bitch bitch you is my other bitch
3,2,1,0,0,RT @Im_Thirst: That nigger made the shit out of my coffee.,1,that nigger made the shit out of my coffee
3,0,3,0,1,RT @ImaGrumpyCat: who remembers this bitch? 😂😭 http://t.co/P9MmBzqMiH,0,who remembers this bitch
3,0,2,1,1,RT @ImaKittttyy: Made Homemade chili and cornbread for dinner. And watching Supernatural with my fave boys!! Happy Saturday bitches! http:/…,0,made homemade chili and cornbread for dinner and watching supernatural with my fave boys happy saturday bitches http
3,2,1,0,0,RT @ImaLAGirl: Pillow talking too yo hoe hating on a nigga fuck around loose ya hoe like that 💯,1,pillow talking too yo hoe hating on a nigga fuck around loose ya hoe like that
3,0,0,3,2,RT @ImaPlainJane: @SimplySoulful Uncle Charlie and nem lol,0,uncle charlie and nem lol
3,0,3,0,1,RT @ImaSavageBruh: bitch got me acting crazy as hell lately,0,bitch got me acting crazy as hell lately
3,0,0,3,2,"RT @InNewZealand: The Knicks are still trash, Melo signed for the money he don't even care about being on a good winning team.",0,the knicks are still trash melo signed for the money he don t even care about being on a good winning team
3,0,3,0,1,RT @InToneTheyLust_: These hoes don't give a fuck if you got a girl or not,0,these hoes don t give a fuck if you got a girl or not
3,0,3,0,1,"RT @IndiaMone: LOL RT @JoeBudden: Wait a minute, I’m seeing mad dope costumes.. Yall stop trying to steal Halloween back from the hoes !!!",0,lol wait a minute i m seeing mad dope costumes yall stop trying to steal halloween back from the hoes
3,0,0,3,2,RT @India_MSM: can Raheel mock Propphet Muhammad in same way as he mocked Lord Ram and Sita https://t.co/IjeAhR3cJI … will he apologise ?…,0,can raheel mock propphet muhammad in same way as he mocked lord ram and sita will he apologise
3,0,0,3,2,RT @InduZtriouZ_Neo: I am a strong believer that birds of a feather flock together,0,i am a strong believer that birds of a feather flock together
3,3,0,0,0,RT @InfidelAlie: Yay for America & Israel... we put in more Jew Hating muslim trash into our government! pathetic & sickening,1,yay for america israel we put in more jew hating muslim trash into our government pathetic sickening
3,2,1,0,0,RT @InkMyHoleBody: This nigga is a fuckin faggot https://t.co/e3m6tujnhF,1,this nigga is a fuckin faggot
3,0,2,1,1,RT @Ink_Flowz: THOT is a childish word👌Grow up and call that bitch a hoe.😂,0,thot is a childish word grow up and call that bitch a hoe
3,0,0,3,2,"RT @InnocentMarina6: *Goes to Yankee candle*

*buys beer scented candle*

*goes home, lights it* 

*waits for a boyfriend*",0,goes to yankee candle buys beer scented candle goes home lights it waits for a boyfriend
6,1,5,0,1,RT @IrregularGawd: Personality RT @LosBeOnIt: How fat bitches be in relationships before the pretty women? Let's see the answers lol 👀👀👀,0,personality how fat bitches be in relationships before the pretty women let s see the answers lol
9,7,2,0,0,RT @Isa__Lopez: @D_Lo520 but you're still a faggot,1,but you re still a faggot
3,3,0,0,0,RT @IsaidNick: niggers are so ignorant http://t.co/P9jDdVsRVb,1,niggers are so ignorant
3,3,0,0,0,RT @Italian_Montana: “@arosati96: The bromance between pat and ant is real” fuck that faggot,1,the bromance between pat and ant is real fuck that faggot
3,0,3,0,1,RT @ItsDLow: Now I gotta ask bitches for nudes on Facebook. 😒,0,now i gotta ask bitches for nudes on facebook
3,0,3,0,1,"RT @ItsDRecord: Bitches about to start that ""New year, New me"" bullshit.. You can't undo the numbers on that pussy thoo",0,bitches about to start that new year new me bullshit you can t undo the numbers on that pussy thoo
3,1,2,0,1,"RT @ItsDomanic_: @fabbymichelle @BrianLovesAss_ alright i'll meet you there 👌 and im not a fag , in fact Brian don't give her shit",0,alright i ll meet you there and im not a fag in fact brian don t give her shit
3,0,3,0,1,RT @ItsDomanic_: bitch you ain't getting none tho 😂 “@BrianLovesAss_: I like big butts so I can grab them”,0,bitch you ain t getting none tho i like big butts so i can grab them
3,0,0,3,2,RT @ItsFoodPorn: Cookies n' Cream Oreo Fudge Ice Cream http://t.co/nAINpWXTJc,0,cookies n cream oreo fudge ice cream
3,0,0,3,2,RT @ItsFoodPorn: Oreo Cheesecake Bars http://t.co/RlHHIM98FL,0,oreo cheesecake bars
3,0,0,3,2,RT @ItsFoodPorn: Oreo Ice Cream Sandwiches http://t.co/8ha6Xac0h5,0,oreo ice cream sandwiches
3,0,0,3,2,"RT @ItsGirllCode: reasons to be a mermaid:

- no periods
- no pants
- perfect hair
- u get to lure men into their death

also, free clam bra",0,reasons to be a mermaid no periods no pants perfect hair u get to lure men into their death also free clam bra
3,0,1,2,2,RT @ItsGirllCode: when other girls wear beanies they look cute & stylish but when i wear them i look like a member of a drug cartel who sel…,0,when other girls wear beanies they look cute stylish but when i wear them i look like a member of a drug cartel who sel
3,0,3,0,1,RT @ItsJordyyyn: The reason high school is so fucking hard is because ned never made a guide for anything past 8th grade. You feel me? Fuck…,0,the reason high school is so fucking hard is because ned never made a guide for anything past th grade you feel me fuck
3,0,0,3,2,"RT @ItsJustJill: Obama Says He’s “Irritated” But “Does Not Feel Repudiated” After Losing Senate (Video) http://t.co/2U10aolKXG 
Awwwww...ho…",0,obama says he s irritated but does not feel repudiated after losing senate video aww
3,0,0,3,2,"RT @ItsKayven: If your girlfriend is taller than you, it's her responsibility to take the trash out & fight off anyone that breaks into you…",0,if your girlfriend is taller than you it s her responsibility to take the trash out fight off anyone that breaks into you
3,0,3,0,1,RT @ItsKiaraaaa: “@WestYourMajesty: Kiara has small chubby fingers” bitch 😂😂😂😂,0,kiara has small chubby fingers bitch
3,0,3,0,1,RT @ItsNotHarold: I've noticed that it mostly be the bitches whose hair don't even reach their shoulders that talk the most shit,0,i ve noticed that it mostly be the bitches whose hair don t even reach their shoulders that talk the most shit
3,0,3,0,1,RT @ItsPoochFlair: That bitch ugly RT @Titsandlickher: Daughter. http://t.co/lboZMlfbOX,0,that bitch ugly daughter
3,0,3,0,1,"RT @ItsSonGoku: Bruh, Chichi go months to years without seeing me and she still the bae. You basic ass bitches can't go 2 missed calls with…",0,bruh chichi go months to years without seeing me and she still the bae you basic ass bitches can t go missed calls with
3,0,3,0,1,"RT @ItsSonGoku: Don't Get Spirit Bombed Lil Nigga RT @LeanandCuisine: Dragonball z trash, debate me if you want",0,don t get spirit bombed lil nigga dragonball z trash debate me if you want
3,2,1,0,0,"RT @ItsSonGoku: When niggas ask me ""Where the hoes at?"" http://t.co/eg6gxgGzFC",1,when niggas ask me where the hoes at
3,0,2,1,1,RT @ItsWaltBitch: meth brownies,0,meth brownies
3,0,3,0,1,RT @Its_KingWalt: Bruh.. Don't do this RT “@Trent_W93: Females swear their best friend is the baddest bitch in the world!”,0,bruh don t do this females swear their best friend is the baddest bitch in the world
3,1,2,0,1,RT @Its_Ms_Brenduh: Got kicked out of AA classes bc I laughed at a guy and called him a pussy for blacking out every time he drank.,0,got kicked out of aa classes bc i laughed at a guy and called him a pussy for blacking out every time he drank
3,0,3,0,1,RT @Its_NydiaMarie: Fuck your bitch make her call me Papi 🙊😏,0,fuck your bitch make her call me papi
3,0,3,0,1,RT @Itsyesie: Like damn. Sorry I'm not a girl that hoes around and has sex with 20 billion guys.,0,like damn sorry i m not a girl that hoes around and has sex with billion guys
3,0,3,0,1,RT @ItzShowtim3: Don't forget how Nikko was digging in her booty RT @oneshadowlove: Sex tape gave her a head bigger than that pussy and for…,0,don t forget how nikko was digging in her booty sex tape gave her a head bigger than that pussy and for
3,2,1,0,0,"RT @Ivan_splash: ""Did u call me a bitch?""
""I said you were ACTING like one""
""So you just called me one nigga""
""Shut up bitch""",1,did u call me a bitch i said you were acting like one so you just called me one nigga shut up bitch
